Step,Mean (1-F),Std (1-F)
675,0.00154316000000001,0.000915346169708484
676,0.001543019999999995,0.0009152861878123043
677,0.0015428800000000021,0.0009152262876469329
678,0.0015428800000000021,0.0009152262876469329
679,0.0015428800000000021,0.0009152262876469329
680,0.0015428800000000021,0.0009152262876469329
681,0.0015407799999999972,0.0009143376037328787
682,0.0015407799999999972,0.0009143376037328787
683,0.0015407799999999972,0.0009143376037328787
684,0.0015407799999999972,0.0009143376037328787
685,0.0015407799999999972,0.0009143376037328787
686,0.0015407799999999972,0.0009143376037328787
687,0.0015407799999999972,0.0009143376037328787
688,0.0015407799999999972,0.0009143376037328787
689,0.0015407799999999972,0.0009143376037328787
690,0.0015390999999999933,0.0009136399356420338
691,0.001538980000000012,0.0009135905546797175
692,0.001538980000000012,0.0009135905546797175
693,0.001538980000000012,0.0009135905546797175
694,0.001538980000000012,0.0009135905546797175
695,0.001538980000000012,0.0009135905546797175
696,0.001538980000000012,0.0009135905546797175
697,0.001538980000000012,0.0009135905546797175
698,0.001538980000000012,0.0009135905546797175
699,0.001538980000000012,0.0009135905546797175
700,0.001538980000000012,0.0009135905546797175
701,0.001538980000000012,0.0009135905546797175
702,0.001538980000000012,0.0009135905546797175
703,0.001538980000000012,0.0009135905546797175
704,0.0015387140000000076,0.0009134813088312154
705,0.0015340399999999922,0.000911610225041371
706,0.0015340200000000027,0.0009116024164074967
707,0.0015340200000000027,0.0009116024164074967
708,0.0015339200000000109,0.0009115633985631459
709,0.0015339200000000109,0.0009115633985631459
710,0.0015338499999999922,0.0009115361111881302
711,0.0015338499999999922,0.0009115361111881302
712,0.0015338499999999922,0.0009115361111881302
713,0.0015338499999999922,0.0009115361111881302
714,0.0015338499999999922,0.0009115361111881302
715,0.0015336400000000028,0.0009114543731860564
716,0.0015336400000000028,0.0009114543731860564
717,0.0015336400000000028,0.0009114543731860564
718,0.0015336400000000028,0.0009114543731860564
719,0.0015336400000000028,0.0009114543731860564
720,0.0015336400000000028,0.0009114543731860564
721,0.0015336400000000028,0.0009114543731860564
722,0.0015336400000000028,0.0009114543731860564
723,0.0015336400000000028,0.0009114543731860564
724,0.0015336400000000028,0.0009114543731860564
725,0.0015300800000000113,0.0009100970967979146
726,0.001530012000000003,0.0009100716937560397
727,0.001530012000000003,0.0009100716937560397
728,0.0015295599999999964,0.0009099033368440753
729,0.0015295599999999964,0.0009099033368440753
730,0.001529080000000005,0.0009097255001372602
731,0.0015291539999999991,0.0009097528528474009
732,0.0015291539999999991,0.0009097528528474009
733,0.0015291539999999991,0.0009097528528474009
734,0.0015291539999999991,0.0009097528528474009
735,0.0015292199999999978,0.0009097772681266462
736,0.0015292199999999978,0.0009097772681266462
737,0.0015292199999999978,0.0009097772681266462
738,0.0015292199999999978,0.0009097772681266462
739,0.0015292199999999978,0.0009097772681266462
740,0.0015292199999999978,0.0009097772681266462
